gopikatilakam||s,r2,g2,m2,p,n2,s.|s.,n2,p,m2,g2,r2,s|56
ishapriya||s,r1,g2,m1,d2,n3,s.|s.,n3,d2,m1,g2,r1,s|11
girvanapriya||s,r2,g3,m1,d2,s.|s.,n3,d2,m1,g3,r2,s|29
samaraga||s,r2,m1,p,m1,d1,s.|s.,d1,p,m1,g3,r2,s|27
vijrumbhini||s,g3,p,n2,d2,n2,s.|s.,n2,d2,n2,p,m2,g3,r2,s|64
deshaksi||s,r2,g3,p,d1,s.|s.,d1,p,g3,r2,s|26
purnaparaju||s,m1,g2,m1,p,d1,n3,s.|s.,n3,d1,p,m1,g2,r1,s|9
shrikaikavashi||s,r2,g2,m2,p,d3,n3,s.|s.,n3,p,m2,g2,r2,s|60
elaksari||s,r1,g3,m1,p,d1,n3,s.|s.,n3,p,m1,r1,g3,m1,s|15
brndavani||s,r2,m1,p,n2,s.|s.,n2,p,m1,r2,g2,r2,s|22
anata||s,r1,g3,p,m1,s.|s.,n2,d1,p,m1,g3,r1,s|14
gangalan||s,g2,m1,p,d2,n2,s.|s.,n2,d2,p,m1,g2,s|10
vayalai||s,g2,p,n3,s.|s.,d1,p,m2,g2,r2,s|57
haridarbha||s,r2,g3,m1,p,d2,n2,s.|s.,d2,p,m1,r2,s|28
hamsavinodini||s,r2,g3,m1,d2,n3,s.|s.,n3,d2,n3,d2,m1,g3,r2,s|29
bhendrila||s,r2,g2,m1,p,d1,n2,s.|s.,p,m1,g2,r2,s|20
senaranjani||s,r2,g2,m1,p,d1,n2,s.|s.,n2,d1,n2,m1,p,m1,g2,r2,s|20
tiruyogini||s,r1,g2,m1,p,d1,n3,s.|s.,d1,p,m1,r1,s|9
shanmatrika||s,r2,g3,m1,p,d2,n3,s.|s.,n3,d2,n3,p,m1,r2,s|29
multani||s,g2,m2,p,n3,s.|s.,n3,d1,p,m2,g2,r1,s|45
kanakaambari||s,r1,m1,p,d1,s|s,n1,d1,p,m1,g1,r1,s|1
tulikavicitra||s,r2,g3,r2,m1,p,d2,s.|s.,n3,d2,p,d2,m1,n3,d2,m1,g3,r2,g3,s|29
mandrumam||s,g3,r2,g3,m1,d2,n3,s.|s.,n3,p,d2,p,m1,g3,r2,s|29
nakhaprakashini||s,r1,g3,m2,p,d2,n2,s,p,s.|s.,n2,d2,n2,p,g3,m2,g3,s|52
guhamanohari||s,r2,m1,d2,n2,s.|s.,n2,d2,m1,r2,s|28
karavani||s,r2,g2,p,d2,n3,s.|s.,n3,d2,p,g2,r2,s|23
suprakashi||s,r1,g3,m2,p,m2,p,s.|s.,n2,d2,n2,p,m2,g3,r1,s|52
gamakapriya||s,r1,g3,m2,p,d1,n3,s.|s.,d1,p,m2,g3,r1,s|51
mahadevapriya||s,r2,g3,m2,p,d2,n2,s.|s.,d2,p,g3,s|64
shuddhatarangini||s,g2,m1,p,n2,s.|s.,n2,d1,m1,g2,r2,s|20
ghanasindhu||s,m1,g3,m1,p,d1,n3,d1,s.|s.,n3,d1,p,m1,g3,r1,s|15
latamati||s,r1,g2,p,m2,p,d1,p,s.|s.,n3,d1,p,m2,d1,m2,g2,r1,s|45
saudayam||s,r2,m1,g3,s.|s.,n3,p,d2,s|29
uruppashi||s,g3,p,n3,s.|s.,d1,p,m1,r1,s|15
anuru||s,r1,g3,p,d1,n2,s.|s.,n2,d1,m1,g3,r1,s|14
gajasari||s,r1,g2,m1,p,n3,d1,s.|s.,p,m1,g2,r1,s|9
nanni||s,r1,m2,d1,s.|s.,n2,p,g3,r1,s|50
kannadabangala||s,r1,m1,p,d1,s.|s.,d1,p,m1,g3,r1,s|15
lalitakriya||s,r1,g3,m1,p,m1,d1,n3,s.|s.,n3,d1,m1,g3,r1,s|15
kalavati||s,r3,g3,m1,p,d1,n1,d1,s.|s.,n1,d1,p,m1,r3,g3,m1,r3,s|31
ardhambari||s,r1,g3,m1,p,d1,n3,s.|s.,n3,p,m1,r1,s|15
patadip||n2,s,g2,m1,p,n2|s.,n2,d2,p,m1,g2,r2,s,n2|22
keyacaradharini||s,r2,g2,m1,p,n2,s.|s.,n2,p,m1,g2,r2,s|20
sarangapani||s,r2,g3,m2,p,d1,n3,s.|s.,d1,p,m2,r2,g3,m2,r2,s|63
suryalalit||s,r1,g3,m2,m1,d2,n3,s.|s.,n3,d2,m1,m2,g3,r1,s|17
karkki||s,r1,m1,d2,s.|s.,n3,p,g3,r1,s|17
varada||s,r2,m2,p,n3,s.|s.,n3,p,m2,r2,s|59
bherikarnika||s,r1,m1,d1,n3,d1,s.|s.,n3,d1,p,m1,g1,r1,s|3
devaattiru||s,r2,g3,m2,p,d2,n2,s.|s.,d2,p,g3,r2,s|64
sukumari||s,g2,m1,p,n2,d1,n2,s.|s.,n2,p,m1,g2,m1,r2,s|20
camundi||s,g3,r2,m2,p,n3,d1,s.|s.,d1,n3,p,m2,g3,r2,s|63
trishulini||s,g3,m1,p,n3,s.|s.,n3,d2,p,m1,r3,s|35
shrikala||s,r2,g3,r2,m1,p,n2,s.|s.,n2,d2,p,d2,m1,g3,m1,g3,s|28
svaracintamani||s,r2,g3,m1,p,n2,d2,n2,p,s.|s.,n2,d2,p,m1,r2,s|28
puvanam||s,r2,g2,p,d1,n3,s.|s.,n3,d1,p,m2,g2,r2,s|57
vamshavati||s,r1,g3,m2,p,d3,n3,s.|s.,n3,p,m2,g3,r1,s|54
ksapa||s,r2,g3,m1,p,n3,s.|s.,n3,m1,g3,r2,s|29
shuddhamohini||s,r1,g1,m2,p,m2,d1,n1,s.|s.,d1,p,m2,g1,r1,g1,s|37
dhavalihamsini||s,r2,m2,p,d1,s.|s.,n3,d1,p,m2,g2,r2,s|57
duccavanan||s,r1,g2,m2,p,d2,n3,s.|s.,d2,p,m2,g2,r1,s|47
tavashelam||s,r1,g2,p,d1,n3,s.|s.,n3,d1,p,m2,g2,s|45
kalasvarupini||s,r2,g2,m1,p,d2,n2,p,s.|s.,n2,p,m1,g2,r2,s|22
tiruccandran||s,g2,m1,p,n2,s.|s.,d1,p,r1,s|8
shrikhandalepini||s,r1,m2,d3,n3,s.|s.,n3,d3,m2,r1,s|54
kaumari||s,r1,g2,m1,p,d2,s.|s.,n3,d2,p,m1,g2,r1,s|11
vyazhakurinji||s,r1,g3,m1,p,m1,d2,n3,s.|s.,n3,d2,n3,d2,p,m1,g3,r1,s|17
shricandrika||s,r2,g2,p,d1,n3,s.|s.,n3,d1,p,g2,r2,s|21
jarapa||s,r2,g3,p,d1,s.|s.,n2,d1,p,m1,g3,r2,s|26
kaminiritigaula||s,r2,g2,m1,p,d1,n2,s.|s.,n2,d1,m1,g2,r2,s|20
ekalila||s,r1,g3,r1,m1,p,n3,d1,n3,p,d1,s.|s.,d1,p,m1,g3,r1,s|15
haranartana||s,r3,g3,r3,m1,p,n3,d2,n3,s.|s.,n3,d2,n3,m1,g3,r3,g3,s|35
carumati||s,r2,g2,m1,p,d2,n2,s.|s.,n2,d2,m1,g2,s|22
shenkumudam||s,r2,g3,p,d2,n3,s.|s.,d2,p,m1,g3,s|29
jyotisvarupini||s,r3,g3,m2,p,d1,n2,s.|s.,n2,d1,p,m2,g3,r3,s|68
shrimadhavamanohari||s,g2,r2,g2,m2,p,n3,d1,n3,s.|s.,n3,d1,m2,g2,r2,s|57
yatikarsana||s,g2,r2,g2,p,n3,d3,n3,s.|s.,n3,d3,p,m1,g2,r2,s|24
patirava||s,m1,g3,m1,p,d2,n3,s.|s.,n3,d2,p,m1,g3,m1,g3,r2,s|29
sukhapriya||s,g1,r1,g1,m2,n2,s.|s.,n2,d2,m2,g1,r1,s|40
shambhavi||s,r3,g3,m2,n1,s.|s.,n1,m2,g3,r3,s|67
tiruccakkiri||s,r2,g2,m1,p,n2,s.|s.,d2,m1,r2,s|22
ritimalhar||s,m2,g3,m2,p,s.|s.,n3,p,d3,n3,p,m2,g3,s|72
tullam||s,r1,g2,m2,p,n3,s.|s.,d2,p,m2,g2,s|47
kukakam||s,r2,g2,m2,p,n2,s.|s.,d2,p,g2,s|58
niscittam||s,g3,m2,p,d1,n3,s.|s.,n3,d1,p,m2,g3,r1,s|51
yazhvallon||s,r2,g2,m1,d1,s.|s.,d1,m1,g2,r2,s|20
todi||s,r1,g2,m1,p,d1,n2,s.|s.,n2,d1,m1,g2,r1,s|8
ganashobhitam||s,r1,g3,m1,d1,n2,d1,s.|s.,d1,n2,p,m1,g3,r1,s|14
karamukha||s,r1,g2,m1,d1,s.|s.,n3,d1,p,m1,g2,r1,s|9
padmasita||s,r1,g3,r1,m2,p,n3,s.|s.,n3,d3,n3,p,g3,r1,s|54
varali||s,g1,r1,g1,m2,p,d1,n3,s.|s.,n3,d1,p,m2,g1,r1,s|39
maudadhanyasi||s,g2,m1,p,n2,s.|s.,n2,p,d2,m1,g2,r1,s|10
nagasugandhi||s,r1,m1,p,n2,d2,s.|s.,n2,d2,p,m1,g2,r1,s|10
prabhasa||s,r1,g2,m2,p,d1,s.|s.,n3,d1,p,m2,g2,r1,g2,m2,g2,s|45
pahlika||s,r3,g3,m2,p,d2,n3,s.|s.,n3,d2,m2,r3,g3,m2,r3,s|71
kashilata||s,p,d1,p,m1,p,n2,s.|s.,p,d1,m1,g2,r2,s|20
ragacandrika||s,r1,g3,m1,p,d2,s.|s.,d2,p,m1,g3,r1,s|17
adavai||s,r1,g3,m1,p,d1,n2,s.|s.,d1,m1,g3,s|14
nartaki||s,r2,g3,p,d2,n2,s.|s.,n2,d2,m1,g3,s|28
nagarai||s,r1,g3,p,d1,s.|s.,n2,d1,p,m2,g3,r1,s|50
hindolam||s,g2,m1,d1,n2,s.|s.,n2,d1,m1,g2,s|8
ravikirani||s,g3,m1,n2,d2,n2,s.|s.,n2,d2,p,m1,g3,r1,s|16
kondalatti||s,r2,m1,p,d2,n2,s.|s.,n2,d2,p,m1,g2,r2,s|22
virati||s,r2,g2,p,d1,m2,n1,d1,n1,s.|s.,n1,p,m2,g2,r2,s|55
ishaiulagajyoti||s,r2,g3,m2,p,n3,s.|s.,d1,p,m2,g3,s|63
kamini||s,r1,g1,p,d1,n2,s.|s.,n2,d1,p,g1,r1,s|2
purnakarnika||s,r1,g3,m1,p,d1,n3,p,s.|s.,d1,p,m1,g3,s|15
halakthabharana||s,r2,g2,m1,p,d1,n3,s.|s.,n3,p,m1,r2,m1,g2,s|21
damayanti||s,g3,m2,p,s.|s.,n2,d2,p,m2,g3,r2,s|64
somapratapam||s,p,m1,d1,n2,s.|s.,n2,d1,p,m1,g3,r2,s|26
shramahara||s,r3,g3,m1,p,d2,n3,s.|s.,d2,m1,p,d2,p,g3,r3,s|35
aracelvi||s,r1,g3,m1,p,d1,n2,s.|s.,n2,d1,p,m1,g3,s|14
ananda||s,r1,g3,m1,p,s.|s.,n2,d1,p,m1,g3,r1,s|14
kumudapriya||s,r1,g3,m2,d1,s.|s.,n3,d1,m2,g3,r1,s|51
kauranja||s,r2,g2,m1,p,n2,s.|s.,n2,d1,m1,g2,s|20
raudragandhari||s,r1,g3,m2,n3,s.|s.,n3,p,m2,r1,s|51
kuntalashrikannthi||s,g3,m2,p,d2,n3,s.|s.,n3,p,m2,g3,r2,s|65
vishnupriya||s,g3,m1,p,d1,n2,s.|s.,n2,d1,p,m1,r3,s|32
sheman||s,r1,m1,p,s.|s.,n3,d1,p,m1,g2,r1,s|9
tarakapatipriya||s,r1,g2,m2,p,d1,s.|s.,n3,p,g2,s|45
nacaram||s,g2,r2,g2,m1,n3,d2,n3,s.|s.,n3,d2,m1,p,m1,g2,r2,s|23
jujavali||s,m1,g3,m1,p,d1,n1,s.|s.,d1,n1,d1,p,m1,g3,s|13
aguduri||s,r2,g3,p,d1,s.|s.,n2,p,m2,g3,r2,s|62
malavashri||s,g3,m1,p,n1,d1,n1,p,d1,n1,s.|s.,n1,d1,p,m1,g3,s|25
phalamanjari||s,g3,m1,d2,s.|s.,n3,d2,m1,p,m1,g3,r2,s|29
vijayanarayani||s,r2,g2,m1,p,d2,n3,s.|s.,d2,p,m1,g2,r2,s|23
chayamala||s,g2,r1,g2,m1,p,d1,n1,d1,s.|s.,n1,d1,p,m1,g2,r1,s|7
niharam||s,g3,m2,d1,n3,s.|s.,n3,d1,m2,g3,s|51
saunakiyam||s,r1,g2,m2,p,d1,n2,s.|s.,n2,d1,p,m2,g2,s|44
sarasiruhapriya||s,r3,m1,p,d2,s.|s.,n2,p,m1,r3,s|34
maddhimaravali||s,r2,g2,p,d2,n2,s.|s.,n2,d2,p,g2,r2,s|22
simharava||s,r1,m2,p,n1,s.|s.,n1,p,m2,n1,r1,g1,r1,s|37
kusumaja||s,g2,m1,p,d1,s.|s.,d1,p,m1,r2,s|19
vadityavinodini||s,r3,p,d1,n3,s.|s.,n3,d1,p,r3,s|33
nirkkuranji||s,r1,g3,m2,p,d1,n3,s.|s.,n3,p,g3,s|51
hrdatantini||s,r1,g3,m2,p,n2,d1,s.|s.,n2,d1,p,m2,g3,s|50
kalindi||s,r1,g3,p,d1,n3,s.|s.,n3,d1,p,g3,r1,s|15
gambhiryanata||s,g3,m1,p,n3,s.|s.,n3,p,m1,r3,s|33
jayamohanam||s,g3,m2,p,d2,s.|s.,n3,d2,p,m2,g3,r1,s|53
gitakirani||s,r1,g3,m2,p,d2,n3,s.|s.,d2,n3,d2,p,m2,g3,s|53
aparajita||s,r1,g2,m1,p,n2,s.|s.,d2,m1,r1,s|10
hradini||s,g3,m2,p,n2,s.|s.,n2,p,m2,g3,s|64
cittasena||s,g2,r2,g2,m1,p,d2,s.|s.,n2,d2,m1,p,m1,r2,g2,r2,s|22
sarangamaruva||s,r1,g2,m2,d1,n2,s.|s.,n2,d1,p,m2,g2,r1,s|44
kharanjani||s,r2,g3,m1,p,d2,s,n2,s.|s.,n2,d2,p,m1,g3,s,n2,d2,n2,s|28
divyagandhi||s,r2,m1,d1,n3,g3,p,s.|s.,n3,d1,p,m1,g3,r2,s|27
shuddhakambhoji||s,r1,g2,m2,d1,n1,s.|s.,n1,d1,m2,g2,r1,s|43
gandharapancama||s,r2,m1,p,n2,s.|s.,n2,d2,p,m1,g3,r2,s|28
mangalakaishika||s,r1,m1,g3,p,d1,s.|s.,n3,d1,p,m1,g3,r1,s|15
muktidayini||s,g3,m2,p,d2,n2,s.|s.,n2,d2,p,m2,g3,s|64
chatradhari||s,g3,m2,p,m2,r2,p,s.|s.,n3,d1,p,m2,g3,r2,s|63
kaishika||s,g2,m1,d2,n2,s.|s.,n2,d2,m1,g2,m1,r2,s|22
sumabauri||s,r1,g1,m2,d1,n3,s.|s.,n3,d1,m2,g1,r1,s|39
pavani|41|s,r1,g1,m2,p,d2,n3,s.|s.,n3,d2,p,m2,g1,r1,s|
prakararanjani||s,r1,g3,m1,p,n3,s.|s.,n3,d1,p,m1,g3,r1,s|15
shivamurti||s,g2,m1,p,d1,n3,s.|s.,n3,d1,p,m1,g2,r1,s|9
sharadvini||s,r2,g3,m1,g3,p,n3,d2,n3,s.|s.,d2,n3,d2,p,m1,g3,r2,s|29
tintrini||s,g2,m2,d1,n3,s.|s.,n3,d1,m2,g2,s|57
astapadam||s,m1,p,d1,n2,s.|s.,n2,d1,p,m1,s|20
nagonjini||s,r1,g1,m2,p,m2,d2,n2,s.|s.,n2,d2,p,m2,g1,m2,r1,s|40
vaishukri||s,r1,g3,m2,p,d3,n3,s.|s.,n3,d3,n3,p,m2,g3,r1,s|54
megharanjanii||s,r1,m1,p,d1,n3,s.|s.,d1,p,m1,g3,r1,s|15
divyapancamam||s,r2,g3,m1,s,p,m1,d1,n3,s.|s.,n3,d1,p,m1,g3,r2,s|27
chayaranjani||s,g2,m2,p,n3,s.|s.,n3,d1,p,m2,g2,s|45
kokilanata||s,r3,g3,m1,p,d3,n3,s.|s.,n3,p,m1,g3,r3,s|36
shrutinata||s,r3,m1,p,d2,n2,s.|s.,n2,d2,p,m1,r3,s|34
indugirvani||s,r1,g1,m2,p,s.|s.,n3,p,d3,n3,p,m2,g1,r1,s|42
mashakan||s,g3,p,d2,s.|s.,n2,d2,p,m2,g3,r2,s|64
mohanakaishiki||s,r1,m1,p,d1,n3,s.|s.,n3,d1,p,m1,g3,r1,s|15
surusena||s,r2,m1,p,d1,s.|s.,n3,d1,m1,g3,r2,s|27
gaurimanohari||s,r2,g2,m1,p,d2,n3,s.|s.,n3,d2,p,m1,g2,r2,s|23
tavapriya||s,r3,m2,p,n3,s.|s.,n3,d1,p,m2,g3,r3,s|69
indukanti||s,r1,g3,m2,p,d2,s.|s.,p,m2,g3,r1,s|53
haramanohari||s,r2,g3,r2,m2,p,n3,d2,n3,p|s.,n3,d2,p,m2,g3,m2,r2,s|65
vijayagotrari||s,r2,g3,m2,p,n2,s.|s.,n2,d1,p,m2,g3,r2,s|62
janjuti||s,n2,d2,s,r2,g3,m1,p,d2,n2|d2,p,m1,g3,r2,s,n2,d2,p,d2,s|28
kalgada||s,r1,m1,g3,r1,g3,m1,p,d1,n1|s.,n1,p,d1,n1,d1,p,m1,g3,r1|13
shipi||s,r2,m1,d1,s.|s.,n2,p,g3,r2,s|26
varnadhvaja||s,r2,m1,p,d2,s.|s.,n2,p,d2,p,m1,g3,r2,m1,g3,s|28
pujabauli||s,g3,m1,p,d1,n1,s.|s.,n1,d1,p,m1,g3,r1,s|13
dhatumanjari||s,r2,g3,m1,p,d2,s.|s.,n2,p,m1,r2,s|28
gitanatani||s,r1,m2,g3,m2,p,d2,n3,s.|s.,n3,d2,p,m2,r1,s|53
tali||s,r2,g2,m2,p,d2,n3,s.|s.,n3,p,m2,g2,r2,s|59
sambhrandaka||s,g3,m2,p,d2,s.|s.,n3,d2,p,m2,g3,r2,s|65
sasvaga||s,g3,r2,g3,m2,p,d2,n3,d2,s.|s.,n3,d2,p,m2,g3,r2,g3,r2,s|65
navatalam||s,r1,g3,m2,p,n2,s.|s.,d1,p,g3,s|50
nagajayanti||s,g3,r2,g3,m1,d2,n3,p,s.|s.,n3,p,m1,r2,s|29
jatiresha||s,r2,m1,p,d1,n2,s.|s.,n2,d1,p,m1,g3,r2,s|26
tottiyam||s,g2,m2,d2,s.|s.,n3,p,r1,s|47
vasantapriya||s,r1,g3,m1,p,d1,p,n3,s.|s.,n3,p,m1,r1,s|15
gitamohini||s,r2,g2,m1,d1,n2,s.|s.,n2,d1,p,m1,g2,r2,s|20
bhujangi||s,r1,g1,m1,n3,s.|s.,n3,m1,g1,r1,s|3
kannul||s,r1,g3,m1,p,d2,n3,s.|s.,d2,p,g3,r1,s|17
hankaghantaravam||s,r2,g2,m1,r2,m1,p,n2,d1,n2,p,d1,n2,s.|s.,n2,d1,n2,p,n2,d1,m1,g2,r2,g2,m1,r2,g2,s|20
pauraprakasha||s,g3,m1,p,d2,s.|s.,n3,d2,p,m1,g3,r2,s|29
varnadipika||s,g3,m1,p,d2,n2,s.|s.,n2,d2,n2,p,m1,r2,g3,m1,r2|28
kulakanni||s,r1,g2,m1,p,n3,s.|s.,d1,p,m1,g2,s|9
meghashyamala||s,g3,m2,p,d2,n2,p,s.|s.,d2,n2,p,m2,g3,r1,s|52
shevvali||s,r2,g3,p,n3,s.|s.,d2,m1,r2,s|29
dhirahindolam||s,g3,m1,d2,n3,s.|s.,n3,d2,p,m1,g3,r3,s|35
prthvi||s,g3,p,d2,s.|s.,n3,m2,r1,s|53
vaipatikan||s,g2,m2,p,d2,n2,s.|s.,p,m2,g2,r2,s|58
sucikabharanam||s,g3,p,n2,s.|s.,n2,d2,p,m1,g3,r2,s|28
kannadavelavali||p,n3,s,r1,g2,m2,p|p,m2,g2,r1,s,n3,d3,n3,p|48
dhatri||s,r2,m2,p,d1,n3,s.|n3,d1,p,m2,r2,s|63
natyamanohari||s,g3,m1,p,d2,n2,s.|s.,n2,p,m1,r2,s|28
kamalavasanta||s,r1,s,m2,p,d1,n1,s.|s.,n1,d1,p,m2,g1,r1,s|37
shonankari||s,r1,g3,m2,d3,n3,s.|s.,d3,p,g3,r1,s|54
bidajapriya||s,r3,g3,d1,n1,s.|s.,n1,d1,g3,r3,s|31
kannadabhogi||s,r1,g3,m2,p,n2,d1,n2,s.|s.,n2,d1,m2,g3,r1,g3,s|50
balamanjari||s,g3,m1,d2,s.|s.,n3,d2,m1,p,m1,g3,r2,s|29
ramavilasita||s,r2,m1,p,d2,n2,s.|s.,d2,p,m1,r2,m1,g2,r2,s|22
komalangi||s,r2,g3,m1,p,n2,s.|s.,n2,p,m1,g3,r2,s|26
ishaikkadal||s,r2,g3,m2,p,d1,n3,s.|s.,d1,p,m2,g3,s|63
devagupta||s,r2,g3,m1,p,d2,n2,s.|s.,d2,p,m1,g3,s|28
dikshanarti||s,r1,g3,m1,d1,n3,s.|s.,n3,d1,p,d1,m1,r1,s,n3,d1|15
akkapada||s,r1,m1,p,n2,s.|s.,n2,d2,p,m1,g2,r1,s|10
nigrahamani||s,r2,g3,m2,p,n3,d2,n3,s.|s.,n3,d2,p,m2,d2,m2,g3,r2,s|65
kanakachari||s,r3,g3,m1,p,n1,s.|s.,n1,d1,m1,g3,r3,s|31
savala||s,r2,g3,m1,p,d1,n2,s.|s.,n2,p,m1,g3,r2,s|26
nirajapriya||s,r2,g2,m1,p,d1,n2,s.|s.,d1,p,m1,g2,s|20
dhavalavarali||s,r1,g3,m2,p,d1,s.|s.,n1,d1,p,m2,g3,r1,s|49
ciranti||s,r1,g2,p,d1,n1,s.|s.,n1,d1,p,g2,r1,s|7
adubali||s,r1,m1,d2,s.|s.,n2,d2,p,m1,g2,r1,s|10
nehru||s,r2,m2,p,s.|s.,n3,p,m2,g3,r2,s|63
tucam||s,g2,m2,d2,s.|s.,n2,p,r1,s|46
aravagiri||s,r1,m1,p,d2,s.|s.,n3,d2,p,m1,g2,r1,s|11
rasakushisham||s,r1,g1,p,n1,s.|s.,n1,p,g1,r1,s|1
ganathan||s,r1,m1,d2,s.|s.,n2,p,m1,g3,s|16
kumudamoda||s,r2,g3,m2,d2,s,p,n2,d2,s.|s.,n2,d2,m2,p,d2,m2,g3,r2,s|64
svarnamalli||s,g2,m1,p,d1,n2,s.|s.,n2,d1,p,m1,g2,r1,s|8
purvasalavi||s,g2,m1,p,d1,n1,s.|s.,n1,d1,p,m1,r2,s|19
natakuranji||s,r2,g3,m1,n2,d2,n2,p,d2,n2,s.|s.,n2,d2,m1,g3,s|29
sadpadadhvani||s,r3,m2,d2,n2,s.|s.,n2,d2,m2,r3,s|70
yudhistira||s,r1,g3,p,d1,n3,s.|s.,d1,m1,g3,s|15
hamsabhusavali||s,n1,s,r2,g2,m2,p,d1,n1|d1,p,m2,g2,r2,g2,s|55
ekashrngi||s,r1,g1,m2,g1,r1,p,n3,d1,n3|s.,n3,d1,p,m2,g1,r1,s|39
shrikuvalayabharanam||s,r1,g3,m1,d1,n2,s.|s.,n2,d1,m1,g3,r1,s|14
patangam||s,g3,p,d2,s.|s.,n2,p,m2,g3,r1,s|52
bhavali||s,r1,m2,p,d2,s.|s.,n2,d2,n2,p,m2,g2,r1,s|46
shanpani||s,r2,m1,d2,s.|s.,n2,p,g2,s|22
tagasu||s,g2,p,d1,n2,s.|s.,n2,d1,p,m2,g2,r1,s|44
kharaharapriya|22|s,r2,g2,m1,p,d2,n2,s.|s.,n2,d2,p,m1,g2,r2,s|
shyamali||s,r1,g2,p,n3,s.|s.,n3,p,g2,r1,s|9
shuddharatnabhanu||s,r2,g3,m2,p,s.|s.,n3,d2,p,m2,g3,s|65
nilamukhi||s,g3,m2,p,d1,n3,s.|s.,d1,p,g3,r1,s|51
nadakalyani||s,g3,m2,d2,n3,s.|s.,n3,d2,m2,g3,m2,r2,s|65
mecavuttari||s,g3,m2,p,d2,n3,s.|s.,n3,d2,m2,g3,s|65
shiyirudam||s,g2,p,n2,s.|s.,d2,p,m2,r2,s|58
sumirti||s,r2,m1,p,d2,n2,s.|s.,d2,p,m1,g3,s|28
nadamukhari||s,r1,g2,m1,p,d2,s.|s.,n3,d2,p,m1,g2,r1,s|11
ghantanadini||s,r2,g2,m2,d1,n3,s.|s.,n3,d1,m2,g2,r2,s|57
kanakadiparam||s,g2,m2,p,d1,p,n3|d1,p,m2,g2,r1,s,n3|45
narantam||s,g3,p,n2,s.|s.,n2,d1,p,m2,g3,r1,s|50
umabharana||s,r2,g3,m1,p,d2,n2|s.,n2,p,m1,r2,g3,m1,r2,s|28
svarnakriya||s,r2,g3,p,d2,n2,s.|s.,n2,p,g3,r2,s|28
kaivasi||s,r2,g2,m2,p,d2,n2,s.|s.,n2,p,m2,g2,r2,s|58
mayuramani||s,r2,m1,p,d1,s.|s.,n2,p,m1,r2,m1,g2,s|20
hindol||s,g3,m2,d2,n3,s.|s.,n3,d2,m2,g3,s|65
maralagamini||s,r1,g2,m1,n3,s.|s.,n3,m1,g2,r1,s|9
ganasakha||s,r1,m1,d1,n3,p,s.|s.,d1,n3,d1,p,m1,g3,r1,s|15
somamukhi||s,g3,m1,p,d1,n3,s.|s.,n3,d1,p,m1,r2,m1,g3,s|27
pancamukhi||s,g2,r1,g2,m2,p,d2,n2,s.|s.,n2,p,m2,g2,r1,s|46
devashramam||s,r1,g3,m2,d2,n3,s.|s.,n3,d2,m2,g3,r1,s|53
nalattam||s,r1,g3,m2,d1,s.|s.,n2,p,g3,s|50
gangeshvari||s,r2,p,d2,n3,s.|s.,n3,d2,m2,d2,m2,p,g3,r2,s|65
salagavelavali||s,r1,g2,m2,p,n3,d2,n3,s.|s.,n3,d2,p,m2,g2,s|47
sankaranandanapriya||s,r2,g2,p,d2,s.|s.,d2,p,g2,r2,s|22
lalitadiparam||s,r1,g1,m2,p,d3,n3,s.|s.,n3,d3,n3,p,m2,g1,r1,s|42
jayamanjari||s,g2,p,d2,n2,s.|s.,n2,p,d2,p,m1,r2,g2,r2,s|22
hamsavelavali||s,r1,g1,m2,p,d3,p,n3,s.|s.,n3,p,m2,g1,r1,s|42
kalaknthadhvani||s,r1,g3,p,d2,s.|s.,n3,d2,m1,s|17
acalanata||s,r3,g3,m1,d3,n3,s.|s.,n3,d3,m1,g3,r3,s|36
vasavalalita||s,r1,m1,p,d1,s.|s.,n3,p,d1,p,m1,r1,g3,r1,s|15
jvalakesari||s,r2,m1,d2,n3,s.|s.,n3,d2,m1,g3,r2,s|29
mararanjani|25|s,r2,g3,m1,p,d1,n1,s.|s.,n1,d1,p,m1,g3,r2,s|
mukundabharanam||s,r1,g1,m2,p,d1,n2,d1,s.|s.,d1,n2,p,m2,g1,r1,s|38
valavan||s,r1,g2,m2,p,d1,s.|s.,d1,p,m2,g2,r1,s|44
nisadapriya||s,r1,g1,m2,p,n2,d2,s.|s.,n2,p,m2,g1,r1,s|40
shrishivanapriya||s,r2,m1,p,d1,n3,s.|s.,n3,d1,p,m1,g3,s|27
krta||s,g2,m1,d1,n2,s.|s.,d1,m1,r2,s|20
sarasakalyani||s,r2,g3,m2,p,d2,n3,s.|s.,n3,d2,p,m2,g3,m2,r2,s|65
nagacandrika||s,g3,m1,p,d2,n3,s.|s.,n3,d2,p,m1,g3,s|17
vanipancama||s,r3,g3,m1,r3,m1,p,d2,n2,s.|s.,n2,d2,m1,g3,p,m1,r3,s|34
mavijayakirti||s,r2,g3,p,d2,n3,s.|s.,d2,p,m2,g3,s|65
gaurimaruva||s,r1,m2,p,d1,s.|s.,n2,d1,p,m2,g3,r1,g3,s|50
deshakalyani||s,r2,g3,m2,p,d2,p,n3,s.|s.,n3,d2,p,m2,g3,m2,r2,m2,g3,s|65
kunjaradhvani||s,r2,m1,p,d1,n3,s.|s.,n3,d1,p,m1,g2,r2,s|21
bhogavardhani||s,r1,g1,m2,d1,s.|s.,d1,m2,g1,r1,s|37
